date,day_of_week,blood_group,blood_product,units_used
2022-10-24,Monday,B-,Platelets,12
2022-10-25,Tuesday,AB+,Platelets,0
2022-10-25,Tuesday,AB-,RBC,0
2022-10-25,Tuesday,AB-,Plasma,1
2022-10-25,Tuesday,AB-,Platelets,1
2022-10-25,Tuesday,O+,RBC,5
2022-10-25,Tuesday,O-,Platelets,1
2022-10-25,Tuesday,O+,Platelets,0
2022-10-25,Tuesday,O-,RBC,0
2022-10-25,Tuesday,O-,Plasma,3
2022-10-25,Tuesday,AB+,Plasma,2
2022-10-25,Tuesday,O+,Plasma,0
2022-10-25,Tuesday,AB+,RBC,0
2022-10-25,Tuesday,A+,RBC,3
2022-10-25,Tuesday,B-,Plasma,0
2022-10-25,Tuesday,A+,Plasma,0
2022-10-25,Tuesday,A+,Platelets,2
2022-10-25,Tuesday,A-,RBC,0
2022-10-25,Tuesday,A-,Plasma,0
2022-10-25,Tuesday,B-,Platelets,2
2022-10-25,Tuesday,B+,RBC,0
2022-10-25,Tuesday,B+,Plasma,0
2022-10-25,Tuesday,B+,Platelets,0
2022-10-25,Tuesday,B-,RBC,0
2022-10-25,Tuesday,A-,Platelets,1
2022-10-26,Wednesday,O-,Platelets,0
2022-10-26,Wednesday,O-,Plasma,0
2022-10-26,Wednesday,O-,RBC,0
2022-10-26,Wednesday,O+,Platelets,2
2022-10-26,Wednesday,O+,Plasma,2
2022-10-26,Wednesday,O+,RBC,3
2022-10-26,Wednesday,AB-,Platelets,0
2022-10-26,Wednesday,AB-,Plasma,0
2022-10-26,Wednesday,AB-,RBC,1
2022-10-26,Wednesday,AB+,Plasma,0
2022-10-26,Wednesday,AB+,RBC,3
2022-10-26,Wednesday,AB+,Platelets,2
2022-10-26,Wednesday,B-,Plasma,0
2022-10-26,Wednesday,B-,Platelets,3
2022-10-26,Wednesday,A+,Plasma,4
2022-10-26,Wednesday,A+,Platelets,2
2022-10-26,Wednesday,A-,RBC,2
2022-10-26,Wednesday,A-,Plasma,0
2022-10-26,Wednesday,A+,RBC,0
2022-10-26,Wednesday,B+,RBC,0
2022-10-26,Wednesday,B+,Plasma,0
2022-10-26,Wednesday,B+,Platelets,0
2022-10-26,Wednesday,B-,RBC,3
2022-10-26,Wednesday,A-,Platelets,0
2022-10-27,Thursday,AB+,Plasma,2
2022-10-27,Thursday,O-,Platelets,0
2022-10-27,Thursday,O-,Plasma,0
2022-10-27,Thursday,O-,RBC,3
2022-10-27,Thursday,O+,Platelets,0
2022-10-27,Thursday,O+,Plasma,1
2022-10-27,Thursday,O+,RBC,0
2022-10-27,Thursday,AB-,Platelets,0
2022-10-27,Thursday,AB-,Plasma,0
2022-10-27,Thursday,AB+,Platelets,0
2022-10-27,Thursday,AB+,RBC,1
2022-10-27,Thursday,AB-,RBC,1
2022-10-27,Thursday,B-,Plasma,0
2022-10-27,Thursday,A+,Plasma,2
2022-10-27,Thursday,A+,Platelets,0
2022-10-27,Thursday,A-,RBC,5
2022-10-27,Thursday,A-,Plasma,1
2022-10-27,Thursday,A-,Platelets,0
2022-10-27,Thursday,A+,RBC,5
2022-10-27,Thursday,B+,Plasma,2
2022-10-27,Thursday,B+,RBC,0
2022-10-27,Thursday,B-,RBC,0
2022-10-27,Thursday,B-,Platelets,1
2022-10-27,Thursday,B+,Platelets,0
2022-10-28,Friday,AB+,RBC,2
2022-10-28,Friday,O-,Plasma,0
2022-10-28,Friday,O-,RBC,2
2022-10-28,Friday,O+,Platelets,0
2022-10-28,Friday,O-,Platelets,0
2022-10-28,Friday,O+,RBC,0
2022-10-28,Friday,AB-,Platelets,0
2022-10-28,Friday,AB-,Plasma,0
2022-10-28,Friday,AB-,RBC,0
2022-10-28,Friday,AB+,Platelets,0
2022-10-28,Friday,AB+,Plasma,1
2022-10-28,Friday,O+,Plasma,0
2022-10-28,Friday,B-,Platelets,0
2022-10-28,Friday,B-,RBC,0
2022-10-28,Friday,B+,Platelets,0
2022-10-28,Friday,B+,Plasma,2
2022-10-28,Friday,B+,RBC,5
2022-10-28,Friday,A-,Platelets,0
2022-10-28,Friday,A-,Plasma,0
2022-10-28,Friday,A-,RBC,0
2022-10-28,Friday,A+,Platelets,0
2022-10-28,Friday,A+,Plasma,2
2022-10-28,Friday,A+,RBC,0
2022-10-28,Friday,B-,Plasma,0
2022-10-29,Saturday,AB+,Platelets,10
2022-10-29,Saturday,AB-,RBC,0
2022-10-29,Saturday,AB-,Plasma,8
2022-10-29,Saturday,AB-,Platelets,5
2022-10-29,Saturday,O+,RBC,12
2022-10-29,Saturday,O-,Platelets,2
2022-10-29,Saturday,O+,Platelets,8
2022-10-29,Saturday,O-,RBC,4
2022-10-29,Saturday,O-,Plasma,7
2022-10-29,Saturday,AB+,Plasma,7
2022-10-29,Saturday,O+,Plasma,8
2022-10-29,Saturday,AB+,RBC,12
2022-10-29,Saturday,A+,Platelets,3
2022-10-29,Saturday,B-,Plasma,6
2022-10-29,Saturday,A+,Plasma,6
2022-10-29,Saturday,B-,Platelets,13
2022-10-29,Saturday,A-,RBC,5
2022-10-29,Saturday,A-,Plasma,6
2022-10-29,Saturday,A+,RBC,9
2022-10-29,Saturday,B+,RBC,10
2022-10-29,Saturday,B+,Plasma,11
2022-10-29,Saturday,B+,Platelets,2
2022-10-29,Saturday,B-,RBC,6
2022-10-29,Saturday,A-,Platelets,5
2022-10-30,Sunday,AB+,Plasma,6
2022-10-30,Sunday,O-,Plasma,3
2022-10-30,Sunday,O-,RBC,9
2022-10-30,Sunday,O+,Platelets,5
2022-10-30,Sunday,O+,Plasma,9
2022-10-30,Sunday,O+,RBC,4
2022-10-30,Sunday,AB-,Platelets,5
2022-10-30,Sunday,AB-,Plasma,2
2022-10-30,Sunday,AB-,RBC,8
2022-10-30,Sunday,AB+,Platelets,7
2022-10-30,Sunday,AB+,RBC,4
2022-10-30,Sunday,O-,Platelets,1
2022-10-30,Sunday,B-,Plasma,8
2022-10-30,Sunday,A+,RBC,11
2022-10-30,Sunday,A+,Plasma,0
2022-10-30,Sunday,A+,Platelets,7
2022-10-30,Sunday,A-,RBC,4
2022-10-30,Sunday,A-,Plasma,2
2022-10-30,Sunday,B-,Platelets,11
2022-10-30,Sunday,B+,RBC,9
2022-10-30,Sunday,B+,Plasma,10
2022-10-30,Sunday,B+,Platelets,2
2022-10-30,Sunday,B-,RBC,3
2022-10-30,Sunday,A-,Platelets,8
2022-10-31,Monday,AB+,Plasma,1
2022-10-31,Monday,AB+,Platelets,0
2022-10-31,Monday,AB-,RBC,3
2022-10-31,Monday,AB-,Plasma,0
2022-10-31,Monday,AB-,Platelets,0
2022-10-31,Monday,O+,Plasma,6
2022-10-31,Monday,O+,Platelets,1
2022-10-31,Monday,O-,RBC,0
2022-10-31,Monday,O-,Plasma,0
2022-10-31,Monday,AB+,RBC,1
2022-10-31,Monday,O+,RBC,3
2022-10-31,Monday,O-,Platelets,1
2022-10-31,Monday,B-,Platelets,0
2022-10-31,Monday,B-,RBC,3
2022-10-31,Monday,B+,Platelets,0
2022-10-31,Monday,B+,Plasma,0
2022-10-31,Monday,B+,RBC,0
2022-10-31,Monday,A-,Platelets,0
2022-10-31,Monday,A-,Plasma,0
2022-10-31,Monday,A-,RBC,1
2022-10-31,Monday,A+,Platelets,0
2022-10-31,Monday,A+,Plasma,3
2022-10-31,Monday,A+,RBC,0
2022-10-31,Monday,B-,Plasma,0
2022-11-01,Tuesday,AB-,RBC,1
2022-11-01,Tuesday,AB-,Plasma,0
2022-11-01,Tuesday,AB-,Platelets,0
2022-11-01,Tuesday,O+,RBC,0
2022-11-01,Tuesday,AB+,Plasma,0
2022-11-01,Tuesday,O+,Platelets,2
2022-11-01,Tuesday,O-,RBC,2
2022-11-01,Tuesday,O-,Plasma,0
2022-11-01,Tuesday,O-,Platelets,1
2022-11-01,Tuesday,O+,Plasma,2
2022-11-01,Tuesday,AB+,RBC,0
2022-11-01,Tuesday,AB+,Platelets,1
2022-11-01,Tuesday,B-,Plasma,0
2022-11-01,Tuesday,A+,Plasma,0
2022-11-01,Tuesday,A+,Platelets,0
2022-11-01,Tuesday,A-,RBC,0
2022-11-01,Tuesday,A-,Plasma,0
2022-11-01,Tuesday,A-,Platelets,1
2022-11-01,Tuesday,A+,RBC,4
2022-11-01,Tuesday,B+,Plasma,1
2022-11-01,Tuesday,B+,Platelets,0
2022-11-01,Tuesday,B-,Platelets,0
2022-11-01,Tuesday,B-,RBC,4
2022-11-01,Tuesday,B+,RBC,5
2022-11-02,Wednesday,AB+,Plasma,1
2022-11-02,Wednesday,O-,Plasma,0
2022-11-02,Wednesday,O-,RBC,0
2022-11-02,Wednesday,O+,Platelets,2
2022-11-02,Wednesday,O+,Plasma,2
2022-11-02,Wednesday,O+,RBC,5
2022-11-02,Wednesday,AB-,Platelets,2
2022-11-02,Wednesday,AB-,Plasma,4
2022-11-02,Wednesday,AB-,RBC,2
2022-11-02,Wednesday,AB+,Platelets,0
2022-11-02,Wednesday,AB+,RBC,0
2022-11-02,Wednesday,O-,Platelets,0
2022-11-02,Wednesday,B-,Plasma,0
2022-11-02,Wednesday,A+,RBC,2
2022-11-02,Wednesday,A+,Plasma,0
2022-11-02,Wednesday,A+,Platelets,0
2022-11-02,Wednesday,A-,RBC,0
2022-11-02,Wednesday,A-,Plasma,0
2022-11-02,Wednesday,B-,Platelets,0
2022-11-02,Wednesday,B+,RBC,4
2022-11-02,Wednesday,B+,Plasma,0
2022-11-02,Wednesday,B+,Platelets,0
2022-11-02,Wednesday,B-,RBC,4
2022-11-02,Wednesday,A-,Platelets,0
2022-11-03,Thursday,AB+,Plasma,0
2022-11-03,Thursday,AB+,Platelets,2
2022-11-03,Thursday,AB-,RBC,3
2022-11-03,Thursday,AB-,Plasma,3
2022-11-03,Thursday,AB-,Platelets,0
2022-11-03,Thursday,O+,Plasma,0
2022-11-03,Thursday,O+,Platelets,2
2022-11-03,Thursday,O-,RBC,1
2022-11-03,Thursday,O-,Plasma,1
2022-11-03,Thursday,AB+,RBC,0
2022-11-03,Thursday,O+,RBC,0
2022-11-03,Thursday,O-,Platelets,0
2022-11-03,Thursday,B-,Platelets,0
2022-11-03,Thursday,B-,RBC,0
2022-11-03,Thursday,B+,Platelets,2
2022-11-03,Thursday,B+,Plasma,2
2022-11-03,Thursday,B+,RBC,0
2022-11-03,Thursday,A-,Platelets,2
2022-11-03,Thursday,A-,Plasma,2
2022-11-03,Thursday,A-,RBC,0
2022-11-03,Thursday,A+,Platelets,3
2022-11-03,Thursday,A+,Plasma,0
2022-11-03,Thursday,A+,RBC,2
2022-11-03,Thursday,B-,Plasma,0
2022-11-04,Friday,AB+,Platelets,0
2022-11-04,Friday,AB-,RBC,0
2022-11-04,Friday,AB-,Plasma,0
2022-11-04,Friday,AB-,Platelets,1
2022-11-04,Friday,AB+,Plasma,0
2022-11-04,Friday,O+,Plasma,1
2022-11-04,Friday,O+,Platelets,0
2022-11-04,Friday,O-,RBC,1
2022-11-04,Friday,O-,Plasma,1
2022-11-04,Friday,O+,RBC,4
2022-11-04,Friday,AB+,RBC,0
2022-11-04,Friday,O-,Platelets,0
2022-11-04,Friday,B-,Plasma,0
2022-11-04,Friday,A+,RBC,3
2022-11-04,Friday,A+,Plasma,4
2022-11-04,Friday,A+,Platelets,6
2022-11-04,Friday,A-,RBC,2
2022-11-04,Friday,A-,Plasma,0
2022-11-04,Friday,B-,Platelets,0
2022-11-04,Friday,B+,RBC,5
2022-11-04,Friday,B+,Plasma,1
2022-11-04,Friday,B+,Platelets,0
2022-11-04,Friday,B-,RBC,2
2022-11-04,Friday,A-,Platelets,1
2022-11-05,Saturday,O-,Platelets,6
2022-11-05,Saturday,O-,Plasma,3
2022-11-05,Saturday,O-,RBC,9
2022-11-05,Saturday,O+,Platelets,2
2022-11-05,Saturday,O+,Plasma,9
2022-11-05,Saturday,O+,RBC,6
2022-11-05,Saturday,AB-,Platelets,0
2022-11-05,Saturday,AB-,Plasma,8
2022-11-05,Saturday,AB+,Platelets,11
2022-11-05,Saturday,AB+,Plasma,4
2022-11-05,Saturday,AB+,RBC,5
2022-11-05,Saturday,AB-,RBC,8
2022-11-05,Saturday,B-,Plasma,6
2022-11-05,Saturday,A+,RBC,12
2022-11-05,Saturday,A+,Plasma,5
2022-11-05,Saturday,A+,Platelets,6
2022-11-05,Saturday,A-,RBC,0
2022-11-05,Saturday,A-,Plasma,6
2022-11-05,Saturday,B-,Platelets,5
2022-11-05,Saturday,B+,RBC,10
2022-11-05,Saturday,B+,Plasma,6
2022-11-05,Saturday,B+,Platelets,4
2022-11-05,Saturday,B-,RBC,1
2022-11-05,Saturday,A-,Platelets,8
2022-11-06,Sunday,AB+,Plasma,10
2022-11-06,Sunday,AB+,Platelets,5
2022-11-06,Sunday,AB-,RBC,5
2022-11-06,Sunday,AB-,Plasma,6
2022-11-06,Sunday,AB-,Platelets,8
2022-11-06,Sunday,O+,Plasma,9
2022-11-06,Sunday,O+,Platelets,6
2022-11-06,Sunday,O-,RBC,8
2022-11-06,Sunday,O-,Plasma,4
2022-11-06,Sunday,AB+,RBC,0
2022-11-06,Sunday,O+,RBC,6
2022-11-06,Sunday,O-,Platelets,6
2022-11-06,Sunday,B-,Platelets,4
2022-11-06,Sunday,B-,RBC,8
2022-11-06,Sunday,A+,RBC,7
2022-11-06,Sunday,A+,Plasma,7
2022-11-06,Sunday,A+,Platelets,6
2022-11-06,Sunday,A-,RBC,4
2022-11-06,Sunday,B-,Plasma,8
2022-11-06,Sunday,A-,Platelets,4
2022-11-06,Sunday,B+,RBC,9
2022-11-06,Sunday,B+,Plasma,5
2022-11-06,Sunday,B+,Platelets,6
2022-11-06,Sunday,A-,Plasma,4
2022-11-07,Monday,AB+,Plasma,19
2022-11-07,Monday,AB+,Platelets,17
2022-11-07,Monday,AB-,RBC,19
2022-11-07,Monday,AB-,Plasma,12
2022-11-07,Monday,AB-,Platelets,19
2022-11-07,Monday,O+,Plasma,15
2022-11-07,Monday,O+,Platelets,20
2022-11-07,Monday,O-,RBC,11
2022-11-07,Monday,AB+,RBC,8
2022-11-07,Monday,O-,Platelets,10
2022-11-07,Monday,O+,RBC,13
2022-11-07,Monday,O-,Plasma,19
2022-11-07,Monday,B-,Platelets,12
2022-11-07,Monday,B-,RBC,19
2022-11-07,Monday,B+,Platelets,9
2022-11-07,Monday,B+,Plasma,15
2022-11-07,Monday,B+,RBC,16
2022-11-07,Monday,A-,Platelets,13
2022-11-07,Monday,A-,Plasma,10
2022-11-07,Monday,A-,RBC,13
2022-11-07,Monday,A+,Platelets,17
2022-11-07,Monday,A+,Plasma,8
2022-11-07,Monday,A+,RBC,12
2022-11-07,Monday,B-,Plasma,17
2022-11-08,Tuesday,AB-,RBC,0
2022-11-08,Tuesday,AB-,Plasma,1
2022-11-08,Tuesday,AB-,Platelets,1
2022-11-08,Tuesday,O+,RBC,0
2022-11-08,Tuesday,AB+,Plasma,1
2022-11-08,Tuesday,O+,Platelets,3
2022-11-08,Tuesday,O-,RBC,0
2022-11-08,Tuesday,O-,Plasma,2
2022-11-08,Tuesday,O-,Platelets,2
2022-11-08,Tuesday,O+,Plasma,0
2022-11-08,Tuesday,AB+,RBC,0
2022-11-08,Tuesday,AB+,Platelets,0
2022-11-08,Tuesday,B-,Plasma,4
2022-11-08,Tuesday,A+,RBC,0
2022-11-08,Tuesday,A+,Plasma,1
2022-11-08,Tuesday,A+,Platelets,0
2022-11-08,Tuesday,A-,RBC,4
2022-11-08,Tuesday,A-,Plasma,2
2022-11-08,Tuesday,B-,Platelets,1
2022-11-08,Tuesday,B+,RBC,0
2022-11-08,Tuesday,B+,Plasma,0
2022-11-08,Tuesday,B+,Platelets,0
2022-11-08,Tuesday,A-,Platelets,0
2022-11-08,Tuesday,B-,RBC,0
2022-11-09,Wednesday,O-,Platelets,2
2022-11-09,Wednesday,O-,Plasma,0
2022-11-09,Wednesday,O-,RBC,3
2022-11-09,Wednesday,O+,Platelets,3
2022-11-09,Wednesday,O+,Plasma,0
2022-11-09,Wednesday,O+,RBC,4
2022-11-09,Wednesday,AB-,Platelets,0
2022-11-09,Wednesday,AB-,Plasma,3
2022-11-09,Wednesday,AB+,Platelets,2
2022-11-09,Wednesday,AB+,Plasma,5
2022-11-09,Wednesday,AB+,RBC,0
2022-11-09,Wednesday,AB-,RBC,1
2022-11-09,Wednesday,B-,Plasma,1
2022-11-09,Wednesday,B-,Platelets,0
2022-11-09,Wednesday,A+,Plasma,0
2022-11-09,Wednesday,A+,Platelets,0
2022-11-09,Wednesday,A-,RBC,0
2022-11-09,Wednesday,A-,Plasma,4
2022-11-09,Wednesday,A+,RBC,1
2022-11-09,Wednesday,B+,RBC,0
2022-11-09,Wednesday,B+,Plasma,0
2022-11-09,Wednesday,B+,Platelets,0
2022-11-09,Wednesday,B-,RBC,1
2022-11-09,Wednesday,A-,Platelets,1
2022-11-10,Thursday,AB+,Platelets,1
2022-11-10,Thursday,AB-,RBC,0
2022-11-10,Thursday,AB-,Plasma,0
2022-11-10,Thursday,AB-,Platelets,0
2022-11-10,Thursday,O+,RBC,1
2022-11-10,Thursday,O+,Platelets,0
2022-11-10,Thursday,O-,RBC,0
2022-11-10,Thursday,O-,Plasma,1
2022-11-10,Thursday,O-,Platelets,0
2022-11-10,Thursday,AB+,Plasma,3
2022-11-10,Thursday,O+,Plasma,0
2022-11-10,Thursday,AB+,RBC,0
2022-11-10,Thursday,A+,Platelets,0
2022-11-10,Thursday,B-,Plasma,0
2022-11-10,Thursday,B-,Platelets,0
2022-11-10,Thursday,A+,Plasma,2
2022-11-10,Thursday,A-,RBC,0
2022-11-10,Thursday,A-,Plasma,0
2022-11-10,Thursday,A+,RBC,0
2022-11-10,Thursday,B+,RBC,0
2022-11-10,Thursday,B+,Plasma,0
2022-11-10,Thursday,B+,Platelets,1
2022-11-10,Thursday,B-,RBC,2
2022-11-10,Thursday,A-,Platelets,0
2022-11-11,Friday,AB+,Plasma,1
2022-11-11,Friday,O-,Plasma,0
2022-11-11,Friday,O-,RBC,1
2022-11-11,Friday,O+,Platelets,0
2022-11-11,Friday,O+,Plasma,6
2022-11-11,Friday,O+,RBC,0
2022-11-11,Friday,AB-,Platelets,2
2022-11-11,Friday,AB-,Plasma,1
2022-11-11,Friday,AB-,RBC,0
2022-11-11,Friday,AB+,Platelets,3
2022-11-11,Friday,AB+,RBC,0
2022-11-11,Friday,O-,Platelets,0
2022-11-11,Friday,B-,Plasma,0
2022-11-11,Friday,A+,RBC,1
2022-11-11,Friday,A+,Plasma,1
2022-11-11,Friday,A+,Platelets,0
2022-11-11,Friday,A-,RBC,0
2022-11-11,Friday,A-,Plasma,0
2022-11-11,Friday,B-,Platelets,0
2022-11-11,Friday,B+,RBC,5
2022-11-11,Friday,B+,Plasma,0
2022-11-11,Friday,B+,Platelets,1
2022-11-11,Friday,B-,RBC,1
2022-11-11,Friday,A-,Platelets,5
2022-11-12,Saturday,AB+,Platelets,3
2022-11-12,Saturday,AB-,RBC,7
2022-11-12,Saturday,AB-,Plasma,8
2022-11-12,Saturday,AB-,Platelets,7
2022-11-12,Saturday,O+,RBC,10
2022-11-12,Saturday,O+,Platelets,4
2022-11-12,Saturday,O-,RBC,8
2022-11-12,Saturday,O-,Plasma,4
2022-11-12,Saturday,O-,Platelets,5
2022-11-12,Saturday,AB+,Plasma,2
2022-11-12,Saturday,O+,Plasma,9
2022-11-12,Saturday,AB+,RBC,8
2022-11-12,Saturday,A-,RBC,8
2022-11-12,Saturday,B-,Plasma,3
2022-11-12,Saturday,B-,RBC,6
2022-11-12,Saturday,B+,Platelets,6
2022-11-12,Saturday,B+,Plasma,3
2022-11-12,Saturday,B+,RBC,10
2022-11-12,Saturday,A-,Platelets,8
2022-11-12,Saturday,A-,Plasma,10
2022-11-12,Saturday,B-,Platelets,8
2022-11-12,Saturday,A+,Platelets,3
2022-11-12,Saturday,A+,Plasma,14
2022-11-12,Saturday,A+,RBC,6
2022-11-13,Sunday,AB+,Platelets,9
2022-11-13,Sunday,AB-,RBC,4
2022-11-13,Sunday,AB-,Plasma,4
2022-11-13,Sunday,AB-,Platelets,2
2022-11-13,Sunday,O+,RBC,5
2022-11-13,Sunday,O-,Platelets,3
2022-11-13,Sunday,O+,Platelets,10
2022-11-13,Sunday,O-,RBC,13
2022-11-13,Sunday,O-,Plasma,8
2022-11-13,Sunday,AB+,Plasma,5
2022-11-13,Sunday,O+,Plasma,10
2022-11-13,Sunday,AB+,RBC,8
2022-11-13,Sunday,B-,Platelets,3
2022-11-13,Sunday,B-,Plasma,5
2022-11-13,Sunday,A+,Plasma,11
2022-11-13,Sunday,A+,Platelets,6
2022-11-13,Sunday,A-,RBC,9
2022-11-13,Sunday,A-,Plasma,7
2022-11-13,Sunday,A+,RBC,11
2022-11-13,Sunday,B+,RBC,11
2022-11-13,Sunday,B+,Plasma,7
2022-11-13,Sunday,B+,Platelets,9
2022-11-13,Sunday,B-,RBC,5
2022-11-13,Sunday,A-,Platelets,6
2022-11-14,Monday,AB+,Platelets,0
2022-11-14,Monday,O-,Platelets,0
2022-11-14,Monday,O-,Plasma,0
2022-11-14,Monday,O-,RBC,0
2022-11-14,Monday,O+,Platelets,1
2022-11-14,Monday,O+,Plasma,5
2022-11-14,Monday,O+,RBC,4
2022-11-14,Monday,AB-,Platelets,0
2022-11-14,Monday,AB-,Plasma,1
2022-11-14,Monday,AB-,RBC,4
2022-11-14,Monday,AB+,Plasma,0
2022-11-14,Monday,AB+,RBC,0
2022-11-14,Monday,A+,RBC,0
2022-11-14,Monday,B-,Platelets,3
2022-11-14,Monday,A+,Plasma,1
2022-11-14,Monday,A+,Platelets,1
2022-11-14,Monday,A-,Plasma,0
2022-11-14,Monday,A-,Platelets,0
2022-11-14,Monday,A-,RBC,0
2022-11-14,Monday,B+,Plasma,0
2022-11-14,Monday,B+,Platelets,0
2022-11-14,Monday,B-,RBC,1
2022-11-14,Monday,B-,Plasma,2
2022-11-14,Monday,B+,RBC,5
2022-11-15,Tuesday,AB-,Plasma,0
2022-11-15,Tuesday,AB+,Plasma,1
2022-11-15,Tuesday,AB+,Platelets,0
2022-11-15,Tuesday,AB-,RBC,0
2022-11-15,Tuesday,AB-,Platelets,0
2022-11-15,Tuesday,AB+,RBC,0
2022-11-15,Tuesday,O+,Plasma,2
2022-11-15,Tuesday,O+,Platelets,0
2022-11-15,Tuesday,O-,RBC,0
2022-11-15,Tuesday,O-,Plasma,0
2022-11-15,Tuesday,O+,RBC,3
2022-11-15,Tuesday,O-,Platelets,1
2022-11-15,Tuesday,B-,Platelets,1
2022-11-15,Tuesday,B-,RBC,0
2022-11-15,Tuesday,A+,RBC,0
2022-11-15,Tuesday,A+,Plasma,0
2022-11-15,Tuesday,A+,Platelets,2
2022-11-15,Tuesday,A-,RBC,0
2022-11-15,Tuesday,B-,Plasma,1
2022-11-15,Tuesday,A-,Platelets,0
2022-11-15,Tuesday,B+,RBC,4
2022-11-15,Tuesday,B+,Plasma,3
2022-11-15,Tuesday,B+,Platelets,0
2022-11-15,Tuesday,A-,Plasma,0
2022-11-16,Wednesday,AB+,Plasma,0
2022-11-16,Wednesday,O-,Plasma,0
2022-11-16,Wednesday,O-,RBC,0
2022-11-16,Wednesday,O+,Platelets,4
2022-11-16,Wednesday,O+,Plasma,0
2022-11-16,Wednesday,O+,RBC,0
2022-11-16,Wednesday,AB-,Platelets,0
2022-11-16,Wednesday,AB-,Plasma,0
2022-11-16,Wednesday,AB-,RBC,0
2022-11-16,Wednesday,AB+,Platelets,0
2022-11-16,Wednesday,AB+,RBC,1
2022-11-16,Wednesday,O-,Platelets,0
2022-11-16,Wednesday,B-,Plasma,0
2022-11-16,Wednesday,A+,RBC,1
2022-11-16,Wednesday,A+,Plasma,0
2022-11-16,Wednesday,A+,Platelets,1
2022-11-16,Wednesday,A-,RBC,2
2022-11-16,Wednesday,A-,Plasma,2
2022-11-16,Wednesday,B-,Platelets,0
2022-11-16,Wednesday,B+,RBC,3
2022-11-16,Wednesday,B+,Plasma,0
2022-11-16,Wednesday,B+,Platelets,2
2022-11-16,Wednesday,B-,RBC,1
2022-11-16,Wednesday,A-,Platelets,2
2022-11-17,Thursday,AB+,Plasma,0
2022-11-17,Thursday,AB+,Platelets,1
2022-11-17,Thursday,AB-,RBC,0
2022-11-17,Thursday,AB-,Plasma,0
2022-11-17,Thursday,AB-,Platelets,0
2022-11-17,Thursday,O+,Plasma,2
2022-11-17,Thursday,O+,Platelets,1
2022-11-17,Thursday,O-,RBC,0
2022-11-17,Thursday,O-,Plasma,0
2022-11-17,Thursday,AB+,RBC,3
2022-11-17,Thursday,O+,RBC,4
2022-11-17,Thursday,O-,Platelets,2
2022-11-17,Thursday,B-,Platelets,2
2022-11-17,Thursday,B-,RBC,0
2022-11-17,Thursday,B+,Platelets,2
2022-11-17,Thursday,B+,Plasma,0
2022-11-17,Thursday,B+,RBC,1
2022-11-17,Thursday,A-,Platelets,0
2022-11-17,Thursday,A-,Plasma,0
2022-11-17,Thursday,A-,RBC,0
2022-11-17,Thursday,A+,Platelets,2
2022-11-17,Thursday,A+,Plasma,0
2022-11-17,Thursday,A+,RBC,0
2022-11-17,Thursday,B-,Plasma,1
2022-11-18,Friday,AB+,Platelets,0
2022-11-18,Friday,AB-,RBC,0
2022-11-18,Friday,AB-,Plasma,1
2022-11-18,Friday,AB-,Platelets,2
2022-11-18,Friday,AB+,Plasma,0
2022-11-18,Friday,O+,Plasma,1
2022-11-18,Friday,O+,Platelets,0
2022-11-18,Friday,O-,RBC,1
2022-11-18,Friday,O-,Plasma,1
2022-11-18,Friday,O+,RBC,2
2022-11-18,Friday,AB+,RBC,2
2022-11-18,Friday,O-,Platelets,0
2022-11-18,Friday,B-,Plasma,1
2022-11-18,Friday,A+,RBC,0
2022-11-18,Friday,A+,Plasma,0
2022-11-18,Friday,A+,Platelets,5
2022-11-18,Friday,A-,RBC,0
2022-11-18,Friday,A-,Plasma,0
2022-11-18,Friday,B-,Platelets,2
2022-11-18,Friday,B+,RBC,0
2022-11-18,Friday,B+,Plasma,0
2022-11-18,Friday,B+,Platelets,3
2022-11-18,Friday,B-,RBC,3
2022-11-18,Friday,A-,Platelets,0
2022-11-19,Saturday,O-,Platelets,6
2022-11-19,Saturday,O-,Plasma,3
2022-11-19,Saturday,O-,RBC,8
2022-11-19,Saturday,O+,Platelets,7
2022-11-19,Saturday,O+,Plasma,3
2022-11-19,Saturday,O+,RBC,10
2022-11-19,Saturday,AB-,Platelets,8
2022-11-19,Saturday,AB-,Plasma,4
2022-11-19,Saturday,AB+,Platelets,9
2022-11-19,Saturday,AB+,Plasma,4
2022-11-19,Saturday,AB+,RBC,11
2022-11-19,Saturday,AB-,RBC,11
2022-11-19,Saturday,B-,Plasma,3
2022-11-19,Saturday,A+,RBC,8
2022-11-19,Saturday,A+,Plasma,3
2022-11-19,Saturday,A+,Platelets,7
2022-11-19,Saturday,A-,RBC,10
2022-11-19,Saturday,A-,Plasma,5
2022-11-19,Saturday,B-,Platelets,9
2022-11-19,Saturday,B+,RBC,4
2022-11-19,Saturday,B+,Plasma,4
2022-11-19,Saturday,B+,Platelets,10
2022-11-19,Saturday,B-,RBC,8
2022-11-19,Saturday,A-,Platelets,6
2022-11-20,Sunday,AB+,Plasma,2
2022-11-20,Sunday,AB+,Platelets,3
2022-11-20,Sunday,AB-,RBC,6
2022-11-20,Sunday,AB-,Plasma,5
2022-11-20,Sunday,AB-,Platelets,7
2022-11-20,Sunday,O+,Plasma,10
2022-11-20,Sunday,O+,Platelets,5
2022-11-20,Sunday,O-,RBC,7
2022-11-20,Sunday,O-,Plasma,7
2022-11-20,Sunday,AB+,RBC,8
2022-11-20,Sunday,O+,RBC,8
